ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	476	997	+	50.1	Prodigal_v2.6.3	contig_2536
1_2	994	1272	+	15.7	Prodigal_v2.6.3	contig_2536
1_3	1288	1893	+	99.1	Prodigal_v2.6.3	contig_2536
1_4	1896	2177	+	12.7	Prodigal_v2.6.3	contig_2536
1_5	2192	2335	+	13.0	Prodigal_v2.6.3	contig_2536
1_6	2354	2749	+	44.7	Prodigal_v2.6.3	contig_2536
1_7	2739	2870	+	7.2	Prodigal_v2.6.3	contig_2536
1_8	3152	3571	+	13.9	Prodigal_v2.6.3	contig_2536
1_9	4101	4466	-	32.8	Prodigal_v2.6.3	contig_2536
1_10	4944	5234	+	16.3	Prodigal_v2.6.3	contig_2536
1_11	5912	6100	+	22.6	Prodigal_v2.6.3	contig_2536
1_12	6798	7055	-	12.7	Prodigal_v2.6.3	contig_2536
1_13	7251	7595	-	31.4	Prodigal_v2.6.3	contig_2536
1_14	7585	7980	-	44.7	Prodigal_v2.6.3	contig_2536
1_15	7999	8142	-	13.0	Prodigal_v2.6.3	contig_2536
1_16	8157	8438	-	12.7	Prodigal_v2.6.3	contig_2536
1_17	8441	9046	-	99.1	Prodigal_v2.6.3	contig_2536
1_18	9062	9340	-	15.7	Prodigal_v2.6.3	contig_2536
1_19	9337	10569	-	163.3	Prodigal_v2.6.3	contig_2536
1_20	10569	12263	-	211.0	Prodigal_v2.6.3	contig_2536
1_21	12368	12967	-	90.8	Prodigal_v2.6.3	contig_2536
1_22	13089	13349	-	29.1	Prodigal_v2.6.3	contig_2536
1_23	13361	13666	-	34.3	Prodigal_v2.6.3	contig_2536
1_24	13712	13906	-	23.7	Prodigal_v2.6.3	contig_2536
1_25	13991	14416	+	55.5	Prodigal_v2.6.3	contig_2536
1_26	14421	14882	+	36.9	Prodigal_v2.6.3	contig_2536
1_27	14872	15264	+	38.6	Prodigal_v2.6.3	contig_2536
1_28	15343	16143	+	103.2	Prodigal_v2.6.3	contig_2536
1_29	16296	16955	+	87.0	Prodigal_v2.6.3	contig_2536
1_30	17651	17860	+	6.3	Prodigal_v2.6.3	contig_2536
1_31	17953	19200	+	176.9	Prodigal_v2.6.3	contig_2536
1_32	19200	20432	+	163.3	Prodigal_v2.6.3	contig_2536
1_33	20429	20707	+	15.7	Prodigal_v2.6.3	contig_2536
1_34	20723	21328	+	99.2	Prodigal_v2.6.3	contig_2536
1_35	21331	21612	+	12.7	Prodigal_v2.6.3	contig_2536
1_36	21627	21770	+	13.0	Prodigal_v2.6.3	contig_2536
1_37	21789	21968	+	13.4	Prodigal_v2.6.3	contig_2536
1_38	22174	22305	+	7.2	Prodigal_v2.6.3	contig_2536
1_39	23636	23893	-	28.3	Prodigal_v2.6.3	contig_2536
1_40	24079	24375	-	28.7	Prodigal_v2.6.3	contig_2536
1_41	24535	24693	-	8.3	Prodigal_v2.6.3	contig_2536
1_42	26373	26609	-	7.6	Prodigal_v2.6.3	contig_2536
1_43	26780	27025	-	22.6	Prodigal_v2.6.3	contig_2536
1_44	27015	27410	-	44.7	Prodigal_v2.6.3	contig_2536
1_45	27429	27572	-	13.0	Prodigal_v2.6.3	contig_2536
1_46	27587	27868	-	12.7	Prodigal_v2.6.3	contig_2536
1_47	27871	28476	-	99.1	Prodigal_v2.6.3	contig_2536
1_48	28492	28770	-	15.7	Prodigal_v2.6.3	contig_2536
orf00001	28792	235	+	0.70	glimmer3	contig_2536
orf00002	202	321	+	3.04	glimmer3	contig_2536
orf00004	359	997	+	7.77	glimmer3	contig_2536
orf00005	994	1272	+	17.60	glimmer3	contig_2536
orf00006	1288	1893	+	22.01	glimmer3	contig_2536
orf00007	1896	2177	+	15.66	glimmer3	contig_2536
orf00009	2192	2335	+	4.39	glimmer3	contig_2536
orf00010	2432	2749	+	7.58	glimmer3	contig_2536
orf00011	3146	3571	+	5.24	glimmer3	contig_2536
orf00014	4101	4466	-	9.39	glimmer3	contig_2536
orf00015	4944	5234	+	1.71	glimmer3	contig_2536
orf00016	5424	5624	+	2.46	glimmer3	contig_2536
orf00017	5912	6100	+	11.90	glimmer3	contig_2536
orf00019	6440	6586	+	1.52	glimmer3	contig_2536
orf00020	6798	7055	-	8.35	glimmer3	contig_2536
orf00021	7251	7481	-	0.82	glimmer3	contig_2536
orf00022	7585	7902	-	7.58	glimmer3	contig_2536
orf00023	7999	8142	-	4.39	glimmer3	contig_2536
orf00025	8157	8438	-	15.66	glimmer3	contig_2536
orf00026	8441	9046	-	22.01	glimmer3	contig_2536
orf00027	9062	9340	-	17.70	glimmer3	contig_2536
orf00028	9337	10569	-	7.25	glimmer3	contig_2536
orf00029	10569	12263	-	11.90	glimmer3	contig_2536
orf00031	12368	12967	-	12.83	glimmer3	contig_2536
orf00032	13089	13349	-	14.04	glimmer3	contig_2536
orf00033	13361	13666	-	7.61	glimmer3	contig_2536
orf00035	13991	14416	+	7.67	glimmer3	contig_2536
orf00036	14766	14882	+	5.47	glimmer3	contig_2536
orf00037	14983	15264	+	7.34	glimmer3	contig_2536
