#id:	circular_pair_2958
#START	STOP	FRAME	CONTIG	SCORE
102	197	+	circular_pair_2958	-0.09385519986763445510764239402	
182	283	+	circular_pair_2958	-0.04014782407752959290658905604	
322	822	+	circular_pair_2958	-102362.5679127588243552501292	
871	1080	+	circular_pair_2958	-21.16098952581251967199449557	
1230	1898	+	circular_pair_2958	-11238.95429319570688360593026	
1895	2104	+	circular_pair_2958	-1.117101317811302785047645900	
2133	2225	+	circular_pair_2958	-0.8315150801707516286614535249	
2210	2488	+	circular_pair_2958	-70.91247274542462168202746780	
2506	2718	+	circular_pair_2958	-145.8020686868054349808010118	
2730	3296	+	circular_pair_2958	-3868.530996353347445260300430	
3262	3828	+	circular_pair_2958	-28.49024591592078669811486300	
3925	4065	+	circular_pair_2958	-0.04776702086443065260591560440	
4746	4144	-	circular_pair_2958	-116053.8661450899336681164244	
4847	4743	-	circular_pair_2958	-0.5083281397087955598017589258	
