ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	2	103	+	3.8	Prodigal_v2.6.3	contig_1517
1_2	100	795	+	97.6	Prodigal_v2.6.3	contig_1517
1_3	795	1175	+	50.7	Prodigal_v2.6.3	contig_1517
1_4	1208	1393	+	0.9	Prodigal_v2.6.3	contig_1517
1_5	1398	5489	+	512.8	Prodigal_v2.6.3	contig_1517
1_6	5479	6237	+	54.9	Prodigal_v2.6.3	contig_1517
1_7	6238	9246	+	396.3	Prodigal_v2.6.3	contig_1517
1_8	9255	9440	+	8.4	Prodigal_v2.6.3	contig_1517
1_9	9409	11259	+	217.1	Prodigal_v2.6.3	contig_1517
1_10	11256	12326	+	97.7	Prodigal_v2.6.3	contig_1517
1_11	12330	12779	+	70.8	Prodigal_v2.6.3	contig_1517
1_12	12772	12927	+	6.6	Prodigal_v2.6.3	contig_1517
1_13	12905	13288	+	20.0	Prodigal_v2.6.3	contig_1517
1_14	13306	13539	+	9.4	Prodigal_v2.6.3	contig_1517
1_15	13539	14003	+	57.8	Prodigal_v2.6.3	contig_1517
1_16	13996	15051	+	108.4	Prodigal_v2.6.3	contig_1517
1_17	16120	16920	+	96.9	Prodigal_v2.6.3	contig_1517
1_18	16925	17278	+	55.2	Prodigal_v2.6.3	contig_1517
1_19	17573	17767	+	17.3	Prodigal_v2.6.3	contig_1517
1_20	17879	18298	+	58.5	Prodigal_v2.6.3	contig_1517
1_21	18413	19177	-	75.9	Prodigal_v2.6.3	contig_1517
1_22	19192	19617	-	33.5	Prodigal_v2.6.3	contig_1517
1_23	19624	20019	-	27.9	Prodigal_v2.6.3	contig_1517
1_24	20046	20408	-	28.0	Prodigal_v2.6.3	contig_1517
1_25	20549	20740	+	13.4	Prodigal_v2.6.3	contig_1517
1_26	20771	21001	+	3.0	Prodigal_v2.6.3	contig_1517
1_27	21023	21355	+	17.3	Prodigal_v2.6.3	contig_1517
1_28	21337	22212	+	59.3	Prodigal_v2.6.3	contig_1517
1_29	22301	22486	+	11.0	Prodigal_v2.6.3	contig_1517
1_30	22594	23085	+	12.5	Prodigal_v2.6.3	contig_1517
1_31	23078	23533	+	52.4	Prodigal_v2.6.3	contig_1517
1_32	23545	24054	+	40.4	Prodigal_v2.6.3	contig_1517
1_33	23999	24481	+	51.2	Prodigal_v2.6.3	contig_1517
1_34	24303	24740	-	6.2	Prodigal_v2.6.3	contig_1517
1_35	24691	25428	-	41.5	Prodigal_v2.6.3	contig_1517
1_36	25410	25742	-	17.3	Prodigal_v2.6.3	contig_1517
1_37	25764	25994	-	3.0	Prodigal_v2.6.3	contig_1517
1_38	26025	26216	-	13.4	Prodigal_v2.6.3	contig_1517
1_39	26357	26719	+	28.0	Prodigal_v2.6.3	contig_1517
1_40	26805	27167	-	28.0	Prodigal_v2.6.3	contig_1517
1_41	27308	27499	+	13.4	Prodigal_v2.6.3	contig_1517
